measure,location,sex,age,cause,rei,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,330.70947527217,395.68152205698,268.75277012174
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,335.02409189341,399.50645885366004,271.00812523465
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,348.22624036119,414.77702840905,282.10871028565003
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,340.29645098329,404.56128080266,273.18075814387
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,338.33153998307,401.3942766499,274.48854311298004
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,300.37079917494003,360.32074776495,242.84478997326
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,263.5994676624,319.76322308255,210.86227820142
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,234.14111803219,288.35455456538,186.15726771451
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2010,2269.79423701578,2910.31622593283,1382.10415756869
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2011,2325.97597836087,2980.52333076215,1419.5134866967799
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2012,2378.12558508682,3016.19662123674,1500.67480918472
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2013,2445.61844994711,3040.0444395238796,1576.12712381331
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2014,2460.68015258176,3059.09903442066,1578.9301642846
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2015,2421.80598053411,2943.99386508186,1594.82325112342
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2016,2351.6435884654597,2907.7581282748897,1538.5182855943501
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2017,2237.2623413749698,2768.49192601128,1477.68727954466
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2018,2119.52263066892,2592.58502489615,1463.75343857641
DALYs (Disability-Adjusted Life Years),China,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,2017.7694429438402,2502.33227329572,1364.39500353402
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2010,80.7776264303,133.02909907264,44.35896102719
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2011,81.10019732402999,128.15785348093,46.344218824369996
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2012,81.47617382001,127.90554985536,45.6769982438
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2013,82.1153716594,127.77588103712999,46.99084833195
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2014,83.17821171570999,132.36518221111,45.301982465310004
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2015,84.31945573182,139.33351335695,41.79752590148
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2016,86.66541155016,137.59214144007998,45.67553840442
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2017,90.87118753975,143.1909496923,47.19890419657
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2018,95.80439913566,155.91934877608,49.683623186830005
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Chronic obstructive pulmonary disease,Ambient particulate matter pollution,Rate,2019,100.93216947063999,168.65274773666,51.12543561054
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2010,322.02054842163,532.5088968393501,175.78381749948
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2011,321.24119069144,527.79578687076,178.94039077811001
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2012,323.14518260569,512.88536072408,177.86349531703
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2013,328.10819273848,531.1093940143,174.59313112675002
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2014,331.02486181515997,564.4254239801099,171.13240952147
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2015,336.67348068675,590.9598341339399,166.64100362881
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2016,348.76402091389,597.3908187137,180.43910239108
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2017,366.71958025814,634.43109072236,194.05136424321
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2018,390.45315765291997,695.42393241604,203.53342474297003
DALYs (Disability-Adjusted Life Years),Cambodia,Both,Age-standardized,Cardiovascular diseases,Ambient particulate matter pollution,Rate,2019,414.62236917187,766.93407013591,207.52625268364997
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2010,298.09127869124,427.67736535148,195.83645406928002
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2011,286.04929982863996,398.51714025005,194.92218435458
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2012,270.51649661884,366.92454539911,186.43580927291
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2013,263.24595731835,358.83741531548003,182.55567214528
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2014,261.73444641668,365.64527173662,174.87382426027
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2015,268.99641184794,386.39984834151,175.07741704142
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2016,267.94353671293,369.51973195243,183.59583782994
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2017,273.79243986303,371.6451021399,191.53659795483998
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2018,275.72567888028,378.81779660568,185.58674154688
DALYs (Disability-Adjusted Life Years),Malaysia,Both,Age-standardized,Stroke,Ambient particulate matter pollution,Rate,2019,274.07668125477,389.82026311658,180.29698920632
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2010,1426.11668615989,2201.48326680326,885.15916476474
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2011,1421.81224138,2179.45942514098,860.52289373156
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2012,1421.0400668131401,2200.06931832387,831.9841915955299
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2013,1447.34557378272,2273.41346696573,808.26081761776
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2014,1476.71258979252,2317.4657447928403,774.1796186975199
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2015,1520.32115247209,2424.69698896884,739.4448103161001
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2016,1599.47030400329,2566.28248978054,782.3540306250701
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2017,1703.29731964699,2754.12928998956,799.35499119191
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2018,1811.83849853256,2930.23024016494,838.4661922098
DALYs (Disability-Adjusted Life Years),Myanmar,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,1899.4404505112802,3111.93697649169,872.0967413097301
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2010,932.18707455024,1336.25992750005,629.29823117854
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2011,934.60950454467,1330.2721596167,644.45969763
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2012,949.4071253725599,1325.24215147425,659.65577223919
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2013,965.40991964455,1351.9498707551,667.41692792087
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2014,971.26454807313,1359.0286456397698,663.0841002012301
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2015,961.38777788715,1373.5990215986901,643.50928459218
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2016,908.2995521916,1276.84283661456,636.2103421749899
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2017,820.6490906792,1155.91777052577,572.45057085975
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2018,736.53465568508,1063.48748276118,495.02994761182
DALYs (Disability-Adjusted Life Years),Democratic People's Republic of Korea,Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2019,687.30549464453,1028.03925552875,434.19667303957
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2010,821.4503197878399,991.8761480242699,655.7304357143901
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2011,853.1586962159299,1025.62292918009,682.12549677068
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2012,854.99413134325,1020.19181936543,688.12034799872
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2013,852.3064902427,1013.74531022184,688.96758142485
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2014,878.31798364745,1046.58449870713,715.1173896193001
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,All causes,Ambient particulate matter pollution,Rate,2015,870.13803222943,1035.45429935804,704.48216214839
